Part No,Revision,Name,Containers,Operation Code,Operation No,Serial No,Card No,Material Code,Heat Code,Heat No,Quantity,Net Weight,Location,Container Type,Container Status,Note,Shipper Container Exists,Lot No,Master Unit No,Operation Type,Defect Type,Active,Job No,Unit,Customer Part No,Tracking No,Part Name,Linear Weight,Expiration Date,Accounting Job No,Accounting Job Status,Accounting Job Status Color,Add Date,Inventory Type,Job Template,Job Template No,Job Template Status,Supplier Code,Part Count
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937303,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:24 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937304,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:25 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937305,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:27 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5936848,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 3:59 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937332,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:34 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937328,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:33 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937321,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:31 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937326,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:32 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937318,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:31 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937341,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:46 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937342,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:47 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937356,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:50 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5936812,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 3:01 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5936814,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 3:06 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5936817,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 3:19 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5936895,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 5:10 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5936899,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 5:15 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5936941,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 6:06 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5936994,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 6:54 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937311,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:29 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937309,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:29 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937307,,,,,40,"0",RACK FG 0307,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118130,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 1:28 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937449,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/27/2025, 2:42 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937735,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 9:41 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937801,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 10:10 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937814,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 10:20 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937823,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 10:24 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937951,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 11:12 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937981,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 11:26 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5937993,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 11:38 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5938011,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 11:44 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5938020,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 11:49 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5938055,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 11:57 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5938093,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 12:08 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5938452,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 2:10 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5938463,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 2:19 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5938580,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 3:33 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5938511,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 2:49 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5938492,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/29/2025, 2:42 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5939979,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/30/2025, 9:50 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5940150,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/30/2025, 11:08 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5940302,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/30/2025, 11:53 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5940318,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/30/2025, 11:57 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5940339,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/30/2025, 12:09 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5940330,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/30/2025, 12:04 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5940347,,,,,40,"0",RACK FG 0310,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118203,Prod - Simplified no PtBox,,1,1092026,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"9/30/2025, 12:15 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5942851,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 9:39 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5942972,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 9:58 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5943009,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 10:05 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5943020,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 10:14 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5943281,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 11:53 AM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5943329,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 12:03 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5943454,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 12:42 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5943443,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 12:32 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5943447,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 12:39 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5943501,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 1:15 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5943608,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 1:45 PM",false,,-1,,,"0"
FGFOGO00025-HE,,INNERBELT FRONT LH,1,Inspect & Pack No PtBox,140,GO5943615,,,,,40,"0",RACK FG 0108,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118266,Prod - Simplified no PtBox,,1,1094958,pcs,FORD MX,979895970,INNERBELT FRONT LH,,,,,,"10/1/2025, 1:51 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5943849,,,,,40,"0",CX430 IB FRT RH,ST92 GQWUD,OK,"SEMANA#19
INV:979777836","0",,,Prod - Simplified no PtBox,,1,1094985,pcs,FORD MX,979777836,INNERBELT FRONT RH,,,,,,"10/1/2025, 3:30 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5943850,,,,,40,"0",CX430 IB FRT RH,ST92 GQWUD,OK,"SEMANA#19
INV:979777836","0",,,Prod - Simplified no PtBox,,1,1094985,pcs,FORD MX,979777836,INNERBELT FRONT RH,,,,,,"10/1/2025, 3:30 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5943851,,,,,40,"0",CX430 IB FRT RH,ST92 GQWUD,OK,"SEMANA#19
INV:979777836","0",,,Prod - Simplified no PtBox,,1,1094985,pcs,FORD MX,979777836,INNERBELT FRONT RH,,,,,,"10/1/2025, 3:31 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5943855,,,,,40,"0",CX430 IB FRT RH,ST92 GQWUD,OK,"SEMANA#19
INV:979777836","0",,,Prod - Simplified no PtBox,,1,1094985,pcs,FORD MX,979777836,INNERBELT FRONT RH,,,,,,"10/1/2025, 3:32 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5945336,,,,,40,"0",CX430 IB FRT RH,ST92 GQWUD,OK,"SEMANA#19
INV:979777836","0",,,Prod - Simplified no PtBox,,1,1094985,pcs,FORD MX,979777836,INNERBELT FRONT RH,,,,,,"10/2/2025, 8:39 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5945453,,,,,40,"0",CX430 IB FRT RH,ST92 GQWUD,OK,"SEMANA#19
INV:979777836","0",,,Prod - Simplified no PtBox,,1,1094985,pcs,FORD MX,979777836,INNERBELT FRONT RH,,,,,,"10/2/2025, 9:11 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5944882,,,,,40,"0",CX430 IB FRT RH,ST92 GQWUD,OK,"SEMANA#19
INV:979777836","0",,,Prod - Simplified no PtBox,,1,1094985,pcs,FORD MX,979777836,INNERBELT FRONT RH,,,,,,"10/2/2025, 6:05 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5945465,,,,,40,"0",CX430 IB FRT RH,ST92 GQWUD,OK,"SEMANA#19
INV:979777836","0",,,Prod - Simplified no PtBox,,1,1094985,pcs,FORD MX,979777836,INNERBELT FRONT RH,,,,,,"10/2/2025, 9:24 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5901561,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 11:46 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5901564,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 11:47 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5901565,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 11:48 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5901568,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 11:49 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5901801,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 1:02 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5901802,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 1:02 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5901805,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 1:05 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5901855,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 1:31 PM",false,,-1,,,"0"
